player_id,team_id,season,injury_start_date,injury_end_date,duration_days,reasoning,player_name,team_name
1630593,1610612742,2022-23,2023-01-18,2023-01-22,4,placed on IL with right foot injury,McKinley Wright IV,Mavericks
1630593,1610612750,2021-22,2021-10-23,2022-03-07,95,placed on IL; placed on IL; placed on IL with NBA health and safety protocols; placed on IL with UCL injury in left elbow,McKinley Wright IV,Timberwolves
1630595,1610612765,2021-22,2021-10-19,2022-01-02,24,placed on IL with sprained right ankle; placed on IL with right ankle injury; placed on IL with NBA health and safety protocols,Cade Cunningham,Pistons
1630596,1610612739,2021-22,2021-11-16,2022-04-08,31,placed on IL with sprained right elbow; placed on IL with NBA health and safety protocols; placed on IL with sprained left ankle,Evan Mobley,Cavaliers
1630598,1610612760,2021-22,2022-02-03,2022-02-12,9,placed on IL with sprained right ankle,Aaron Wiggins,Thunder
1630605,1610612742,2021-22,2021-10-21,2022-01-04,62,placed on IL; placed on IL; placed on IL; placed on IL; placed on IL; placed on IL; placed on IL with NBA health and safety protocols,JaQuori McLaughlin,Mavericks
1630610,1610612745,2021-22,2021-12-30,2022-01-06,7,placed on IL with NBA health and safety protocols,DeJon Jarreau,Rockets
1630610,1610612754,2021-22,2021-10-20,2021-12-15,52,placed on IL; placed on IL; placed on IL,DeJon Jarreau,Pacers
1630613,1610612752,2022-23,2023-03-30,2023-04-15,16,placed on IL with right hip injury,Duane Washington Jr.,Knicks
1630613,1610612756,2022-23,2022-12-05,2022-12-20,15,placed on IL with left hip injury,Duane Washington Jr.,Suns
1630625,1610612761,2021-22,2021-12-18,2021-12-30,10,placed on IL with NBA health and safety protocols; placed on IL with bruised left knee,Dalano Banton,Raptors
1630625,1610612761,2022-23,2022-11-26,2023-04-02,35,placed on IL with sprained left ankle; placed on IL with sprained left thumb,Dalano Banton,Raptors
1630631,1610612740,2021-22,2021-12-15,2022-01-01,2,placed on IL; placed on IL with NBA health and safety protocols,Jose Alvarado,Pelicans
1630631,1610612740,2022-23,2022-12-15,2022-12-17,2,placed on IL with rib injury,Jose Alvarado,Pelicans
1630647,1610612742,2021-22,2021-10-21,2021-12-26,38,placed on IL; placed on IL; placed on IL with right foot / toe injury,Eugene Omoruyi,Mavericks
1630647,1610612760,2022-23,2023-01-15,2023-01-22,7,placed on IL with sore lower back,Eugene Omoruyi,Thunder
1630678,1610612754,2021-22,2022-02-11,2022-02-12,1,placed on IL with illness,Terry Taylor,Pacers
1630688,1610612756,2021-22,2021-12-29,2022-01-14,6,placed on IL with sore lower back; placed on IL with NBA health and safety protocols,Ishmail Wainright / Ish Wainright,Suns
1630691,1610612765,2021-22,2022-01-30,2022-02-08,9,placed on IL with toe injury,Jamorko Pickett,Pistons
1630699,1610612749,2022-23,2022-11-30,2022-12-07,7,placed on IL with illness,MarJon Beauchamp,Bucks
1630700,1610612740,2022-23,2023-01-24,2023-02-25,32,placed on IL with sprained right ankle,Dyson Daniels,Pelicans
1630787,1610612757,2021-22,2022-01-02,2022-01-05,3,placed on IL with NBA health and safety protocols,Cameron McGriff,Blazers
1630792,1610612737,2021-22,2021-12-31,2022-01-01,1,placed on IL with NBA health and safety protocols,Malcolm Hill,Hawks
1630846,1610612760,2021-22,2022-01-05,2022-01-06,1,placed on IL,Olivier Sarr,Thunder
1631093,1610612765,2022-23,2022-11-27,2023-03-16,10,placed on IL with sore right knee; placed on IL with NBA health and safety protocols,Jaden Ivey,Pistons
1631094,1610612753,2022-23,2022-11-11,2022-11-25,14,placed on IL with sprained left ankle,Paolo Banchero,Magic
1631095,1610612745,2022-23,2023-01-21,2023-01-25,4,placed on IL with sprained right ankle,Jabari Smith Jr.,Rockets
1631097,1610612754,2022-23,2023-03-10,2023-03-20,10,placed on IL with sprained right ankle,Bennedict Mathurin,Pacers
1631099,1610612758,2022-23,2022-11-17,2022-11-20,3,placed on IL with sore lower back,Keegan Murray,Kings
1631103,1610612759,2022-23,2023-03-04,2023-03-15,2,placed on IL with sore lower back; placed on IL with right shoulder injury,Malaki Branham,Spurs
1631104,1610612759,2022-23,2022-11-01,2022-12-22,51,placed on IL with left knee injury,Blake Wesley,Spurs
1631105,1610612765,2022-23,2022-10-31,2023-03-09,21,placed on IL with sprained left ankle; placed on IL with sore right ankle; placed on IL with sore ankle,Jalen Duren,Pistons
1631107,1610612748,2022-23,2023-03-25,2023-04-24,30,placed on IL with back spasms,Nikola Jovic,Heat
1631109,1610612766,2022-23,2022-11-02,2022-11-20,9,placed on IL; placed on IL with sprained left ankle,Mark Williams,Hornets
1631110,1610612759,2022-23,2022-10-30,2023-03-22,37,placed on IL with illness; placed on IL with bruised right quadriceps; placed on IL with bruised left quadriceps; placed on IL with sore lower back; placed on IL with sore right knee; placed on IL with sore right knee; placed on IL with right knee injury; placed on IL with sore right knee,Jeremy Sochan,Spurs
1631114,1610612760,2022-23,2023-03-07,2023-03-11,4,placed on IL with sprained right wrist,Jalen Williams,Thunder
1631115,1610612748,2022-23,2023-02-01,2023-02-08,7,placed on IL with fractured right thumb,Orlando Robinson,Heat
1631116,1610612744,2022-23,2022-11-13,2023-05-12,20,placed on IL with back injury; placed on IL with toe injury; placed on IL with toe injury,Patrick Baldwin Jr.,Warriors
1631117,1610612762,2022-23,2022-10-28,2023-03-09,7,placed on IL with illness; placed on IL with illness,Walker Kessler,Jazz
1631212,1610612743,2022-23,2022-11-22,2022-12-23,14,placed on IL with illness; placed on IL with strained right hamstring; placed on IL,Peyton Watson,Nuggets
1631214,1610612751,2022-23,2022-11-30,2022-12-07,7,placed on IL with right adductor injury,Alondes Williams,Nets
1631217,1610612746,2022-23,2023-01-15,2023-01-17,2,placed on IL with illness,Moussa Diabate,Clippers
1631222,1610612763,2022-23,2022-10-29,2023-03-01,17,placed on IL with illness; placed on IL with sore left foot; placed on IL with sore back,Jake LaRavia,Grizzlies
1631246,1610612763,2022-23,2022-12-15,2023-04-02,33,placed on IL with left hip injury; placed on IL with sore right shoulder,Vince Williams Jr.,Grizzlies
1631298,1610612743,2022-23,2023-03-27,2023-03-31,4,placed on IL with NBA health and safety protocols,Jack White,Nuggets
1631306,1610612747,2022-23,2022-10-20,2022-11-22,33,placed on IL with foot injury,Cole Swider,Lakers
1631320,1610612758,2022-23,2022-11-23,2022-12-04,11,placed on IL,Chima Moneke,Kings
1631323,1610612762,2022-23,2023-03-27,2023-03-29,2,placed on IL with toe injury,Simone Fontecchio,Jazz
1641733,1610612743,2022-23,2022-11-03,2022-11-25,22,placed on IL with right calf injury,Ishmael Smith / Ish Smith,Nuggets
1641733,1610612766,2021-22,2021-12-06,2021-12-15,9,placed on IL with NBA health and safety protocols,Ishmael Smith / Ish Smith,Hornets
1641747,1610612740,2021-22,2021-10-30,2021-12-21,52,placed on IL with right fibula injury,Daulton Hommes,Pelicans
1642013,1610612737,2021-22,2021-12-28,2022-01-04,7,placed on IL with NBA health and safety protocols,Malik Ellison,Hawks
1642885,1610612753,2021-22,2021-12-17,2022-01-15,19,placed on IL with NBA health and safety protocols; placed on IL with sprained right toe,Mohamed Bamba / Mo Bamba,Magic
1642885,1610612753,2022-23,2022-11-30,2022-12-07,7,placed on IL with back spasms,Mohamed Bamba / Mo Bamba,Magic
189,1610612753,2021-22,2021-12-26,2021-12-27,1,placed on IL with NBA health and safety protocols,B.J. Johnson,Magic
200746,1610612751,2021-22,2021-12-14,2022-03-27,58,placed on IL with NBA health and safety protocols; placed on IL with sore right foot; placed on IL with sore right foot; placed on IL with sprained left ankle; placed on IL with right hip impingement,LaMarcus Aldridge,Nets
200752,1610612762,2021-22,2021-10-19,2022-02-27,57,placed on IL with right heel injury; placed on IL with right heel injury; placed on IL with NBA health and safety protocols; placed on IL with right heel injury; placed on IL with sore right knee,Rudy Gay,Jazz
200752,1610612762,2022-23,2022-11-15,2023-02-23,30,placed on IL with sprained left hand; placed on IL with illness,Rudy Gay,Jazz
200765,1610612739,2021-22,2022-01-12,2022-04-03,43,placed on IL with right hamstring injury; placed on IL with right big toe injury; placed on IL with sprained right ankle,Rajon Rondo,Cavaliers
200765,1610612747,2021-22,2021-12-09,2022-01-07,13,placed on IL with gastroenteritis; placed on IL with NBA health and safety protocols,Rajon Rondo,Lakers
200768,1610612748,2021-22,2021-12-25,2022-05-21,33,placed on IL with NBA health and safety protocols; placed on IL with soreness; placed on IL with strained left hamstring; placed on IL with strained left hamstring,Kyle Lowry,Heat
200768,1610612748,2022-23,2022-12-20,2023-04-09,46,placed on IL with sore left knee; placed on IL with discomfort in left knee; placed on IL with sore left knee; placed on IL with sore knee; placed on IL with sore left knee,Kyle Lowry,Heat
200782,1610612748,2021-22,2021-12-29,2022-04-13,14,placed on IL with NBA health and safety protocols; placed on IL with left knee injury; placed on IL with left knee injury; placed on IL with strained right calf,P.J. Tucker,Heat
200782,1610612755,2022-23,2023-03-18,2023-04-15,13,placed on IL with sore left ankle; placed on IL with right calf injury,P.J. Tucker,76ers
200794,1610612751,2021-22,2021-12-13,2021-12-23,10,placed on IL with NBA health and safety protocols,Paul Millsap,Nets
200794,1610612755,2021-22,2022-04-10,2022-04-15,5,placed on IL with illness,Paul Millsap,76ers
200799,1610612740,2021-22,2022-02-03,2022-02-12,9,placed on IL with NBA health and safety protocols,Guillermo Hernangomez / Willy Hernangomez,Pelicans
201142,1610612751,2021-22,2021-11-19,2022-03-02,60,placed on IL with sprained right shoulder; placed on IL with NBA health and safety protocols; placed on IL; placed on IL with sprained MCL in left knee,Kevin Durant,Nets
201142,1610612751,2022-23,2023-01-09,2023-02-28,50,placed on IL with sprained MCL in right knee,Kevin Durant,Nets
201142,1610612756,2022-23,2023-03-11,2023-03-28,17,placed on IL with sprained left ankle,Kevin Durant,Suns
201143,1610612738,2021-22,2021-10-19,2022-05-19,22,placed on IL with NBA health and safety protocols; placed on IL with strained left adductor; placed on IL with sore lower back; placed on IL with back injury; placed on IL with NBA health and safety protocols; placed on IL with sore lower back; placed on IL with NBA health and safety protocols,Al Horford,Celtics
201143,1610612738,2022-23,2022-11-28,2023-04-15,32,placed on IL with tightness in lower back; placed on IL with lower back injury; placed on IL with lower back injury; placed on IL with lower back injury; placed on IL with swollen right knee; placed on IL with swollen right knee; placed on IL with lower back injury; placed on IL with tightness in lower back; placed on IL with back injury,Al Horford,Celtics
201144,1610612762,2021-22,2021-10-29,2022-04-08,13,placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with right knee injury,Mike Conley Jr.,Jazz
201145,1610612743,2021-22,2021-12-30,2022-01-25,10,placed on IL with NBA health and safety protocols; placed on IL with bruised left quadricep,Jeff Green,Nuggets
201145,1610612743,2022-23,2022-11-22,2023-01-20,40,placed on IL with bruised right knee; placed on IL with left hand injury,Jeff Green,Nuggets
201152,1610612759,2021-22,2022-01-06,2022-01-11,5,placed on IL with NBA health and safety protocols,Thaddeus Young,Spurs
201152,1610612761,2021-22,2022-03-03,2022-03-04,1,placed on IL with illness,Thaddeus Young,Raptors
201565,1610612752,2021-22,2021-11-23,2021-11-30,7,placed on IL with sore right ankle,Derrick Rose,Knicks
201565,1610612752,2022-23,2022-11-21,2023-04-04,14,placed on IL with toe injury; placed on IL with bruised left knee; placed on IL with illness,Derrick Rose,Knicks
201566,1610612747,2022-23,2022-10-26,2022-10-28,2,placed on IL with hamstring injury,Russell Westbrook,Lakers
201567,1610612739,2021-22,2021-11-01,2021-11-17,16,placed on IL with NBA health and safety protocols,Kevin Love,Cavaliers
201567,1610612739,2022-23,2022-11-20,2023-01-31,15,placed on IL with right thumb injury; placed on IL with right thumb injury; placed on IL with lower back spasms,Kevin Love,Cavaliers
201567,1610612748,2022-23,2023-03-06,2023-03-08,2,placed on IL with bruised ribcage DTD),Kevin Love,Heat
201568,1610612737,2021-22,2021-12-21,2022-03-31,21,placed on IL with NBA health and safety protocols; placed on IL with sore right Achilles; placed on IL with right hamstring injury; placed on IL with sore right Achilles; placed on IL with sore right Achilles; placed on IL with right elbow injury,Danilo Gallinari,Hawks
201569,1610612745,2021-22,2021-11-07,2022-03-21,32,placed on IL with right groin injury; placed on IL with right groin injury; placed on IL with right groin injury; placed on IL with right groin injury; placed on IL with right groin injury; placed on IL with right groin injury; placed on IL with sore left heel; placed on IL with right groin injury; placed on IL with right groin injury; placed on IL with right hamstring injury; placed on IL with right knee tendinitis,Eric Gordon,Rockets
201569,1610612745,2022-23,2022-10-22,2022-12-29,8,placed on IL; placed on IL with groin injury; placed on IL with bruised left thumb; placed on IL with right groin injury,Eric Gordon,Rockets
201569,1610612746,2022-23,2023-04-01,2023-04-05,4,placed on IL with right hip injury,Eric Gordon,Clippers
201572,1610612749,2021-22,2021-10-23,2022-04-16,149,placed on IL with sore back; placed on IL with back injury; placed on IL with back injury,Brook Lopez,Bucks
201572,1610612749,2022-23,2023-03-16,2023-03-19,3,placed on IL with sore left ankle,Brook Lopez,Bucks
201577,1610612739,2022-23,2022-12-26,2022-12-31,5,placed on IL with illness,Robin Lopez,Cavaliers
201577,1610612753,2021-22,2021-12-29,2022-01-12,14,placed on IL with NBA health and safety protocols,Robin Lopez,Magic
201580,1610612742,2022-23,2022-11-15,2023-03-10,6,placed on IL with strained neck; placed on IL with sprained right ankle,JaVale McGee,Mavericks
201580,1610612756,2021-22,2021-12-30,2022-04-01,19,placed on IL with NBA health and safety protocols; placed on IL with sore left knee; placed on IL with illness,JaVale McGee,Suns
201586,1610612749,2021-22,2022-03-26,2022-05-10,9,placed on IL with illness; placed on IL with illness; placed on IL with illness,Serge Ibaka,Bucks
201586,1610612749,2022-23,2022-11-27,2022-12-07,10,placed on IL with illness,Serge Ibaka,Bucks
201587,1610612746,2021-22,2021-11-23,2022-01-31,35,placed on IL with NBA health and safety protocols; placed on IL with sprained right ankle; placed on IL with sprained right ankle; placed on IL with NBA health and safety protocols; placed on IL with sore lower back,Nicolas Batum,Clippers
201587,1610612746,2022-23,2023-01-05,2023-01-08,3,placed on IL with sprained left ankle,Nicolas Batum,Clippers
201588,1610612749,2021-22,2021-12-04,2022-05-07,88,placed on IL with hyperextended right knee; placed on IL with conditioning; placed on IL with NBA health and safety protocols; placed on IL with sore neck; placed on IL with strained abdominal,George Hill,Bucks
201609,1610612741,2022-23,2022-11-23,2023-01-28,19,placed on IL with stinger; placed on IL with sore left ankle; placed on IL with illness,Goran Dragic,Bulls
201609,1610612749,2022-23,2023-03-06,2023-03-27,18,placed on IL with sore left knee; placed on IL with sore left knee,Goran Dragic,Bucks
201609,1610612751,2021-22,2022-02-23,2022-04-11,12,placed on IL with conditioning; placed on IL with NBA health and safety protocols,Goran Dragic,Nets
201933,1610612738,2022-23,2022-12-29,2023-05-07,5,placed on IL with illness; placed on IL with sore lower back,Blake Griffin,Celtics
201935,1610612751,2021-22,2021-12-14,2022-02-24,25,placed on IL with NBA health and safety protocols; placed on IL with hyperextended left knee; placed on IL with tightness in left hamstring,James Harden,Nets
201935,1610612755,2021-22,2022-03-05,2022-04-15,7,placed on IL with left hamstring injury; placed on IL with left hamstring injury; placed on IL with left hamstring injury,James Harden,76ers
201935,1610612755,2022-23,2022-11-03,2023-04-15,52,placed on IL with strained tendon in right foot; placed on IL with strained tendon in right foot; placed on IL with sore left foot; placed on IL with sore left Achilles; placed on IL with left Achilles injury,James Harden,76ers
201937,1610612739,2022-23,2022-10-19,2023-01-12,85,placed on IL recovering from torn ACL in left knee,Ricky Rubio,Cavaliers
201939,1610612744,2021-22,2021-11-19,2022-04-16,40,placed on IL with bruised left hip; placed on IL; placed on IL with bruised left quadricep; placed on IL with right hand injury; placed on IL with toe injury; placed on IL with sore left hand; placed on IL with sprained left foot,Stephen Curry,Warriors
201939,1610612744,2022-23,2022-11-21,2023-03-05,59,placed on IL with sore right elbow; placed on IL with sore left ankle; placed on IL with left shoulder injury; placed on IL with left leg injury,Stephen Curry,Warriors
201942,1610612741,2021-22,2021-12-06,2022-03-26,14,placed on IL with NBA health and safety protocols; placed on IL with strained left adductor,DeMar DeRozan,Bulls
201942,1610612741,2022-23,2023-01-11,2023-04-09,23,placed on IL with strained right quadriceps; placed on IL with right hip injury; placed on IL with thigh injury; placed on IL with strained right quadriceps; placed on IL,DeMar DeRozan,Bulls
201949,1610612751,2021-22,2021-12-14,2022-04-07,16,placed on IL with NBA health and safety protocols; placed on IL with illness; placed on IL with illness,James Johnson,Nets
201949,1610612754,2022-23,2022-12-05,2022-12-07,2,placed on IL with right elbow injury,James Johnson,Pacers
201950,1610612749,2021-22,2022-01-12,2022-04-02,11,placed on IL with sore left ankle; placed on IL with sore left ankle; placed on IL with sprained left ankle,Jrue Holiday,Bucks
201950,1610612749,2022-23,2022-11-09,2023-03-09,23,placed on IL with sprained right ankle; placed on IL; placed on IL with illness; placed on IL with illness; placed on IL with sore neck,Jrue Holiday,Bucks
201959,1610612752,2021-22,2021-11-20,2021-11-30,10,placed on IL with groin injury,Taj Gibson,Knicks
201959,1610612764,2022-23,2022-11-12,2023-01-06,11,placed on IL with neck injury; placed on IL with left groin injury,Taj Gibson,Wizards
201961,1610612747,2021-22,2021-12-28,2022-03-21,4,placed on IL with illness; placed on IL with illness,Wayne Ellington,Lakers
201976,1610612747,2022-23,2023-01-12,2023-02-02,6,placed on IL with illness; placed on IL with sore left knee,Patrick Beverley,Lakers
201976,1610612750,2021-22,2021-11-26,2022-04-07,44,placed on IL with strained left adductor; placed on IL with NBA health and safety protocols; placed on IL with right groin injury; placed on IL with sprained right ankle; placed on IL with sprained right ankle; placed on IL with sore right ankle; placed on IL with sore right ankle; placed on IL with ear injury; placed on IL with sore right ankle,Patrick Beverley,Timberwolves
201980,1610612739,2022-23,2023-03-26,2023-03-31,5,placed on IL with illness / health and safety protocols,Danny Green,Cavaliers
201980,1610612755,2021-22,2021-11-02,2022-03-14,41,placed on IL with left hamstring injury; placed on IL with left hamstring injury; placed on IL with NBA health and safety protocols; placed on IL with right hip injury; placed on IL with finger injury,Danny Green,76ers
201980,1610612763,2022-23,2022-10-19,2023-02-01,105,placed on IL with surgery on left knee,Danny Green,Grizzlies
202066,1610612740,2021-22,2022-02-03,2022-02-08,5,placed on IL with NBA health and safety protocols,Garrett Temple,Pelicans
202130,1610612746,2021-22,2021-12-22,2021-12-31,9,placed on IL with NBA health and safety protocols,Reggie Jackson (Shon),Clippers
202130,1610612746,2022-23,2022-12-15,2022-12-21,6,placed on IL with left Achilles injury,Reggie Jackson (Shon),Clippers
202324,1610612760,2021-22,2021-10-26,2022-01-30,20,placed on IL; placed on IL; placed on IL; placed on IL with illness; placed on IL with NBA health and safety protocols; placed on IL with sore lower back; placed on IL with sore lower back,Derrick Favors,Thunder
202326,1610612743,2021-22,2022-01-30,2022-02-04,5,placed on IL with sprained right foot,DeMarcus Cousins,Nuggets
202330,1610612766,2021-22,2022-01-26,2022-04-01,61,placed on IL with NBA health and safety protocols; placed on IL with sprained left ankle,Gordon Hayward,Hornets
202330,1610612766,2022-23,2022-11-04,2023-01-26,51,placed on IL with bruised left shoulder; placed on IL with left shoulder injury; placed on IL with sore left hamstring; placed on IL with strained left hamstring,Gordon Hayward,Hornets
202331,1610612746,2021-22,2021-12-11,2022-04-02,104,placed on IL with right elbow injury; placed on IL with torn ligament in right elbow; placed on IL with right elbow injury,Paul George,Clippers
202331,1610612746,2022-23,2022-10-24,2023-01-20,35,placed on IL with illness; placed on IL with right hamstring injury / sore right knee; placed on IL with sore left knee; placed on IL with sore right hamstring; placed on IL with right hamstring injury,Paul George,Clippers
202334,1610612739,2021-22,2021-12-21,2021-12-30,9,placed on IL with NBA health and safety protocols,Ed Davis (Adam),Cavaliers
202340,1610612747,2021-22,2021-12-16,2022-03-03,25,placed on IL with NBA health and safety protocols; placed on IL with right knee injury,Avery Bradley,Lakers
202355,1610612762,2021-22,2021-12-05,2022-04-02,30,placed on IL with glute muscle injury; placed on IL with concussion; placed on IL with NBA health and safety protocols; placed on IL with sprained right foot,Hassan Whiteside,Jazz
202357,1610612744,2021-22,2022-01-31,2022-03-20,14,placed on IL with back spasms; placed on IL with illness,Nemanja Bjelica,Warriors
202362,1610612754,2021-22,2022-02-27,2022-03-02,3,placed on IL with sprained left ankle,Lance Stephenson,Pacers
202681,1610612742,2022-23,2023-02-15,2023-03-24,15,placed on IL with tightness in lower back; placed on IL with sore right foot; placed on IL with sore right foot,Kyrie Irving,Mavericks
202681,1610612751,2021-22,2021-12-18,2022-03-22,45,placed on IL with NBA health and safety protocols; placed on IL ineligible; placed on IL ineligible; placed on IL ineligible; placed on IL ineligible; placed on IL ineligible,Kyrie Irving,Nets
202681,1610612751,2022-23,2023-01-17,2023-01-19,2,placed on IL with right calf injury,Kyrie Irving,Nets
202683,1610612738,2021-22,2021-12-23,2022-01-04,12,placed on IL with NBA health and safety protocols,Enes Freedom / Enes Kanter,Celtics
202684,1610612758,2021-22,2022-01-12,2022-01-18,6,placed on IL with right quadricep injury,Tristan Thompson,Kings
202685,1610612740,2021-22,2021-12-26,2022-04-12,13,placed on IL with illness; placed on IL with NBA health and safety protocols; placed on IL with illness; placed on IL with sore right ankle; placed on IL with sore right ankle,Jonas Valanciunas,Pelicans
202685,1610612740,2022-23,2023-02-05,2023-03-06,6,placed on IL with right quadriceps injury; placed on IL with left calf injury,Jonas Valanciunas,Pelicans
202688,1610612742,2021-22,2021-12-29,2022-01-02,4,placed on IL with NBA health and safety protocols,Brandon Knight,Mavericks
202689,1610612742,2022-23,2022-12-25,2022-12-27,2,placed on IL with left knee injury,Kemba Walker,Mavericks
202689,1610612752,2021-22,2022-01-02,2022-02-08,18,placed on IL with sore left knee; placed on IL with sore left knee; placed on IL with sore left knee,Kemba Walker,Knicks
202691,1610612744,2021-22,2021-10-18,2022-03-29,92,placed on IL with recovering from surgery to repair torn right Achilles tendon; placed on IL with sore left knee; placed on IL with right Achilles tendon injury; placed on IL with right Achilles tendon injury; placed on IL with illness; placed on IL with right Achilles tendon injury; placed on IL with right Achilles tendon injury; placed on IL with right Achilles tendon injury,Klay Thompson,Warriors
202691,1610612744,2022-23,2022-11-14,2023-04-07,11,placed on IL with right Achilles tendon injury; placed on IL with right Achilles tendon injury; placed on IL with right Achilles tendon injury; placed on IL with right Achilles injury; placed on IL with sore back,Klay Thompson,Warriors
202692,1610612765,2022-23,2022-10-19,2023-03-06,26,placed on IL with foot injury; placed on IL with sore left foot,Alec Burks,Pistons
202693,1610612742,2022-23,2023-03-15,2023-03-22,7,placed on IL with sore left knee,Markieff Morris,Mavericks
202693,1610612748,2021-22,2021-11-09,2022-03-12,123,placed on IL with neck injury / whiplash,Markieff Morris,Heat
202694,1610612746,2021-22,2021-10-25,2021-12-27,38,placed on IL with sore left knee; placed on IL; placed on IL; placed on IL with NBA health and safety protocols,Marcus Morris,Clippers
202694,1610612746,2022-23,2023-01-15,2023-04-05,11,placed on IL with bruised left knee; placed on IL with bruised rib; placed on IL with left elbow injury; placed on IL with lower back spasms,Marcus Morris,Clippers
202695,1610612746,2022-23,2022-10-22,2023-01-20,43,placed on IL; placed on IL with right knee injury; placed on IL with sprained right ankle; placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with right knee injury,Kawhi Leonard,Clippers
202696,1610612741,2021-22,2021-11-11,2022-03-09,15,placed on IL with NBA health and safety protocols; placed on IL with strained right hamstring,Nikola Vucevic,Bulls
202699,1610612755,2021-22,2021-11-03,2021-11-27,11,placed on IL with NBA health and safety protocols; placed on IL with sore left hip,Tobias Harris,76ers
202699,1610612755,2022-23,2023-01-14,2023-04-15,10,placed on IL with sore left knee; placed on IL with illness; placed on IL with left hip injury,Tobias Harris,76ers
202709,1610612765,2021-22,2021-12-26,2022-01-07,12,placed on IL with NBA health and safety protocols,Cory Joseph,Pistons
202709,1610612765,2022-23,2022-11-14,2023-02-06,19,placed on IL with sore left hip; placed on IL with sore right knee; placed on IL with sore lower back,Cory Joseph,Pistons
202710,1610612748,2021-22,2021-11-11,2022-05-02,66,placed on IL with sprained right ankle; placed on IL with tailbone injury; placed on IL with tailbone injury; placed on IL with sprained right ankle; placed on IL with right big toe; placed on IL with left big toe injury; placed on IL with sinus ailment; placed on IL with left big toe injury; placed on IL with sprained right ankle; placed on IL with left big toe injury; placed on IL; placed on IL with right knee inflammation,Jimmy Butler,Heat
202710,1610612748,2022-23,2022-11-02,2023-05-06,43,placed on IL with left hip injury; placed on IL with knee injury; placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with gastrointestinal ailment; placed on IL with sprained right ankle; placed on IL with tightness in lower back; placed on IL with sore neck; placed on IL with right hand injury; placed on IL with sprained right ankle,Jimmy Butler,Heat
202711,1610612762,2021-22,2022-01-06,2022-04-15,27,placed on IL with finger injury; placed on IL with finger injury; placed on IL with right leg injury; placed on IL with strained left calf; placed on IL with left calf injury,Bojan Bogdanovic,Jazz
202711,1610612765,2022-23,2022-11-27,2023-03-01,9,placed on IL with sore right knee; placed on IL with right calf injury; placed on IL with illness; placed on IL with sore Achilles,Bojan Bogdanovic,Pistons
202722,1610612742,2021-22,2022-03-21,2022-03-27,6,placed on IL with sore right knee,Davis Bertans,Mavericks
202722,1610612742,2022-23,2022-10-19,2023-03-05,57,placed on IL with knee injury; placed on IL with strained left calf,Davis Bertans,Mavericks
202722,1610612764,2021-22,2021-11-03,2022-01-16,26,placed on IL with sprained left ankle; placed on IL with illness; placed on IL with sprained left foot; placed on IL with sprained left foot,Davis Bertans,Wizards
202734,1610612753,2021-22,2021-10-19,2022-02-10,114,placed on IL with sprained left knee,E'Twaun Moore,Magic
202738,1610612742,2021-22,2021-12-30,2022-01-08,9,placed on IL with NBA health and safety protocols,Isaiah Thomas,Mavericks
202954,1610612764,2021-22,2021-12-31,2022-01-08,8,placed on IL with NBA health and safety protocols,Brad Wanamaker,Wizards
2030,1610612745,2021-22,2021-12-27,2021-12-31,4,placed on IL with NBA health and safety protocols,Kenyon Martin Jr. / K.J. Martin,Rockets
203076,1610612747,2021-22,2021-12-21,2022-04-01,80,placed on IL with sprained MCL in left knee; placed on IL with sore right wrist; placed on IL with sprained right foot,Anthony Davis,Lakers
203076,1610612747,2022-23,2022-12-07,2023-03-17,44,placed on IL with illness; placed on IL with sore right foot; placed on IL with stress reaction in right foot; placed on IL with stress reaction in right foot,Anthony Davis,Lakers
203078,1610612764,2021-22,2021-12-23,2022-01-17,13,placed on IL with NBA health and safety protocols; placed on IL with NBA health and safety protocols,Bradley Beal,Wizards
203078,1610612764,2022-23,2022-11-06,2023-01-18,26,placed on IL with NBA health and safety protocols; placed on IL with bruised right thigh; placed on IL with strained right hamstring; placed on IL with left hamstring injury; placed on IL with left hamstring injury,Bradley Beal,Wizards
203081,1610612757,2021-22,2021-11-13,2021-12-12,14,placed on IL with abdominal injury; placed on IL with abdominal injury,Damian Lillard,Blazers
203081,1610612757,2022-23,2022-11-05,2023-03-14,4,placed on IL with strained right calf; placed on IL with right calf injury,Damian Lillard,Blazers
203082,1610612753,2021-22,2021-12-17,2022-01-01,15,placed on IL with NBA health and safety protocols,Terrence Ross,Magic
203082,1610612756,2022-23,2023-03-01,2023-03-05,4,placed on IL with toe injury,Terrence Ross,Suns
203083,1610612741,2022-23,2022-10-29,2022-11-09,11,placed on IL with strained left shoulder,Andre Drummond,Bulls
203083,1610612755,2021-22,2021-12-19,2021-12-30,11,placed on IL with NBA health and safety protocols,Andre Drummond,76ers
203084,1610612758,2021-22,2021-11-26,2021-12-08,12,placed on IL with sprained right foot,Harrison Barnes,Kings
203085,1610612743,2021-22,2021-12-01,2022-03-06,21,placed on IL with NBA health and safety protocols; placed on IL with right hip flexor injury; placed on IL with illness,Austin Rivers,Nuggets
